Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.4653876208638
Pakistan,PAK,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.487761564398
Pakistan,PAK,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.556601684419
Pakistan,PAK,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.5755495041317
Pakistan,PAK,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.5229552338031
Pakistan,PAK,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.3793553831799
Pakistan,PAK,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.2008988898204
Pakistan,PAK,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.018669160263
Pakistan,PAK,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.8289558879475
Pakistan,PAK,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.6351075087539
Pakistan,PAK,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.439718778761
Pakistan,PAK,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.2339373514328
Pakistan,PAK,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.964393519657
Pakistan,PAK,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.7003099670434
Pakistan,PAK,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.4583828699707
Pakistan,PAK,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2209487234465
Pakistan,PAK,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9851238349856
Pakistan,PAK,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.7517864778572
Pakistan,PAK,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.5179389534488
Pakistan,PAK,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.2851892182124
Pakistan,PAK,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0516259416804
Pakistan,PAK,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.818171926115
Pakistan,PAK,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5844950255723
Pakistan,PAK,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.3198580332978
Pakistan,PAK,2022,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,179.3
Pakistan,PAK,2021,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,184.16
Pakistan,PAK,2020,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,189.59
Pakistan,PAK,2019,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,177.11
Pakistan,PAK,2018,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,192.74
Pakistan,PAK,2017,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,199.97
Pakistan,PAK,2016,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,199.77
Pakistan,PAK,2015,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,196.91
Pakistan,PAK,2014,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,194.87
Pakistan,PAK,2013,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,183.5
Pakistan,PAK,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,187.88
Pakistan,PAK,2011,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,179.48
Pakistan,PAK,2010,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,185.28
Pakistan,PAK,2009,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,183.09
Pakistan,PAK,2008,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,183.5
Pakistan,PAK,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,181.94625
Pakistan,PAK,2006,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,180.4425
Pakistan,PAK,2005,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,178.93875
Pakistan,PAK,2004,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,177.663
Pakistan,PAK,2003,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,176.38725
Pakistan,PAK,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,175.1115
Pakistan,PAK,2001,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,173.83575
Pakistan,PAK,2000,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,172.56
Pakistan,PAK,1999,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,170.6755556
Pakistan,PAK,1998,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,168.7911111
Pakistan,PAK,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,166.9066667
Pakistan,PAK,1996,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,165.0222222
Pakistan,PAK,1995,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,163.1377778
Pakistan,PAK,1994,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,161.2533333
Pakistan,PAK,1993,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,159.3688889
Pakistan,PAK,1992,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,157.4844444
Pakistan,PAK,1991,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.6
Pakistan,PAK,1990,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.4605
Pakistan,PAK,1989,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.321
Pakistan,PAK,1988,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.1815
Pakistan,PAK,1987,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.042
Pakistan,PAK,1986,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.9025
Pakistan,PAK,1985,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.763
Pakistan,PAK,1984,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.6235
Pakistan,PAK,1983,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.484
Pakistan,PAK,1982,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.3445
Pakistan,PAK,1981,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.205
Pakistan,PAK,1980,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,154.0655
Pakistan,PAK,1979,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.926
Pakistan,PAK,1978,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.7865
Pakistan,PAK,1977,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.647
Pakistan,PAK,1976,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.5075
Pakistan,PAK,1975,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.368
Pakistan,PAK,2022,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,326
Pakistan,PAK,2021,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,334.836363636364
Pakistan,PAK,2020,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,344.709090909091
Pakistan,PAK,2019,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,322.018181818182
Pakistan,PAK,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,350.436363636364
Pakistan,PAK,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,363.581818181818
Pakistan,PAK,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,363.218181818182
Pakistan,PAK,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,358.018181818182
Pakistan,PAK,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,354.309090909091
Pakistan,PAK,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,333.636363636364
Pakistan,PAK,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,341.6
Pakistan,PAK,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,326.327272727273
Pakistan,PAK,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,336.872727272727
Pakistan,PAK,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,332.890909090909
Pakistan,PAK,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,333.636363636364
Pakistan,PAK,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,330.811363636364
Pakistan,PAK,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,328.077272727273
Pakistan,PAK,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,325.343181818182
Pakistan,PAK,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,323.023636363636
Pakistan,PAK,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,320.704090909091
Pakistan,PAK,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,318.384545454546
Pakistan,PAK,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,316.065
Pakistan,PAK,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,313.745454545455
Pakistan,PAK,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,310.319192
Pakistan,PAK,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,306.892929272727
Pakistan,PAK,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,303.466666727273
Pakistan,PAK,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,300.040404
Pakistan,PAK,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,296.614141454545
Pakistan,PAK,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,293.187878727273
Pakistan,PAK,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,289.761616181818
Pakistan,PAK,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,286.335353454545
Pakistan,PAK,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.909090909091
Pakistan,PAK,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.655454545455
Pakistan,PAK,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.401818181818
Pakistan,PAK,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.148181818182
Pakistan,PAK,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,281.894545454545
Pakistan,PAK,1986,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,281.640909090909
Pakistan,PAK,1985,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,281.387272727273
Pakistan,PAK,1984,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,281.133636363636
Pakistan,PAK,1983,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,280.88
Pakistan,PAK,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,280.626363636364
Pakistan,PAK,1981,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,280.372727272727
Pakistan,PAK,1980,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,280.119090909091
Pakistan,PAK,1979,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,279.865454545454
Pakistan,PAK,1978,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,279.611818181818
Pakistan,PAK,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,279.358181818182
Pakistan,PAK,1976,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,279.104545454545
Pakistan,PAK,1975,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,278.850909090909
Pakistan,PAK,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,19.2
Pakistan,PAK,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3
Pakistan,PAK,2024,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.2
Pakistan,PAK,2023,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2022,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2021,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2020,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2019,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2015,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2014,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2013,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8
Pakistan,PAK,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.3
Pakistan,PAK,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.8
Pakistan,PAK,2024,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2023,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.3
Pakistan,PAK,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7432862338836
Pakistan,PAK,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.426703596366
Pakistan,PAK,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.3268646996031
Pakistan,PAK,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.6625080760743
Pakistan,PAK,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8541325548966
Pakistan,PAK,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6778713222887
Pakistan,PAK,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6512353593957
Pakistan,PAK,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.9632035366872
Pakistan,PAK,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.3283302035697
Pakistan,PAK,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.2628407756242
Pakistan,PAK,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4927320097855
Pakistan,PAK,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7075945934908
Pakistan,PAK,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.3861955340345
Pakistan,PAK,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.819642978628
Pakistan,PAK,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.6888101741789
Pakistan,PAK,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.7869229749534
Pakistan,PAK,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.351365282755
Pakistan,PAK,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9379514329097
Pakistan,PAK,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.4183460540925
Pakistan,PAK,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.5745096992331
Pakistan,PAK,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.0018900085347
Pakistan,PAK,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1519373367714
Pakistan,PAK,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7026275435674
Pakistan,PAK,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.1449605032819
Pakistan,PAK,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3871360412975
Pakistan,PAK,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.169285514224
Pakistan,PAK,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3031382672009
Pakistan,PAK,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4842507882018
Pakistan,PAK,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1957958147755
Pakistan,PAK,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4218793711634
Pakistan,PAK,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7528245238533
Pakistan,PAK,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1979399670103
Pakistan,PAK,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.3100129190967
Pakistan,PAK,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.8424456202234
Pakistan,PAK,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.0670733915693
Pakistan,PAK,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.9136337358476
Pakistan,PAK,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1533234920912
Pakistan,PAK,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.6354521301218
Pakistan,PAK,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.032651030451
Pakistan,PAK,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.6891245920319
Pakistan,PAK,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.9045978818586
Pakistan,PAK,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.2732012942284
Pakistan,PAK,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.447767916362
Pakistan,PAK,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4622927720025
Pakistan,PAK,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5455057883072
Pakistan,PAK,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.7798014519149
Pakistan,PAK,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6768291991335
Pakistan,PAK,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.3613270294094
Pakistan,PAK,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.4084256389801
Pakistan,PAK,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.1601863594254
Pakistan,PAK,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.8766883839186
Pakistan,PAK,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.4586617673206
Pakistan,PAK,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.8022972948256
Pakistan,PAK,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.9662932409285
Pakistan,PAK,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.4317605914012
Pakistan,PAK,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.9500350673535
Pakistan,PAK,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.5416753707959
Pakistan,PAK,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.0531705395825
Pakistan,PAK,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.8368966841634
Pakistan,PAK,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.9683017531433
